"Sol.ID"	"size"
"Solyc01g007910.3.1"	7766
"Solyc01g007920.2.1"	3263
"Solyc01g007930.5.1"	2806
"Solyc01g007940.4.1"	5105
"Solyc01g007950.5.1"	8452
"Solyc01g007960.3.1"	2681
"Solyc01g007970.3.1"	3383
"Solyc01g007980.4.1"	2797
"Solyc01g007990.4.1"	3006
"Solyc01g008000.3.1"	4119
"Solyc01g008010.3.1"	4708
"Solyc01g008020.5.1"	4939
"Solyc01g008040.1.1"	1297
"Solyc01g008050.4.1"	2133
"Solyc01g008060.3.1"	8259
"Solyc01g008070.4.1"	7288
"Solyc01g008080.3.1"	2267
"Solyc01g008090.4.1"	1993
"Solyc01g008100.3.1"	4212
"Solyc01g008110.5.1"	2594
"Solyc01g008120.4.1"	18362
"Solyc01g008130.4.1"	8803
"Solyc01g008140.4.1"	3599
"Solyc01g008150.1.1"	149
"Solyc01g008160.4.1"	1492
"Solyc01g008170.3.1"	4169
"Solyc01g008180.3.1"	6607
"Solyc01g008190.5.1"	1828
"Solyc01g008200.3.1"	1148
"Solyc01g008220.3.1"	3253
"Solyc01g008230.5.1"	749
"Solyc01g008240.4.1"	4218
"Solyc01g008250.3.1"	2793
"Solyc01g008260.5.1"	3858
"Solyc01g008270.3.1"	3633
"Solyc01g008290.3.1"	8325
"Solyc01g008300.2.1"	1953
"Solyc01g008320.3.1"	19557
"Solyc01g008330.5.1"	13284
"Solyc01g008340.3.1"	7613
"Solyc01g008360.3.1"	1943
"Solyc01g008370.4.1"	5929
"Solyc01g161350.1.1"	296
"Solyc01g008400.3.1"	6740
"Solyc01g008390.3.1"	2527
"Solyc01g008410.3.1"	2424
"Solyc01g008420.3.1"	7004
"Solyc01g008425.1.1"	1287
"Solyc01g008440.3.1"	6680
"Solyc01g008450.1.1"	833
"Solyc01g008460.3.1"	4997
"Solyc01g008470.3.1"	6147
"Solyc01g150103.1.1"	11775
"Solyc01g150104.1.1"	350
"Solyc01g008473.1.1"	689
"Solyc01g150105.1.1"	869
"Solyc01g008475.1.1"	503
"Solyc01g150106.1.1"	487
"Solyc01g008477.1.1"	341
"Solyc01g150107.1.1"	727
"Solyc01g008479.1.1"	443
"Solyc01g008480.4.1"	7319
"Solyc01g008490.4.1"	5258
"Solyc01g008500.4.1"	5694
"Solyc01g008510.3.1"	622
"Solyc01g008520.3.1"	9019
"Solyc01g008530.3.1"	6395
"Solyc01g008540.4.1"	5578
"Solyc01g008550.4.1"	3694
"Solyc01g008560.3.1"	7811
"Solyc01g008570.1.1"	1200
"Solyc01g008580.1.1"	555
"Solyc01g008590.1.1"	539
"Solyc01g008600.5.1"	4288
"Solyc01g008610.5.1"	1815
"Solyc01g008620.5.1"	1917
"Solyc01g008640.5.1"	2085
"Solyc01g008650.3.1"	2393
"Solyc01g008660.4.1"	1249
"Solyc01g008670.5.1"	3276
"Solyc01g008690.3.1"	4062
"Solyc01g008710.5.1"	2920
"Solyc01g008720.2.1"	3369
"Solyc01g008730.3.1"	9503
"Solyc01g008740.2.1"	5362
"Solyc01g008760.4.1"	4168
"Solyc01g008770.3.1"	18380
"Solyc01g008780.3.1"	5203
"Solyc01g008790.4.1"	4835
"Solyc01g008800.3.1"	5681
"Solyc01g008810.3.1"	3420
"Solyc01g008820.3.1"	6005
"Solyc01g008830.2.1"	8233
"Solyc01g008840.3.1"	7878
"Solyc01g008850.4.1"	6264
"Solyc01g008860.1.1"	2535
"Solyc01g008870.1.1"	2948
"Solyc01g008880.3.1"	599
"Solyc01g008890.4.1"	1561
"Solyc01g008900.4.1"	5343
"Solyc01g008910.2.1"	1887
"Solyc01g008930.4.1"	7484
"Solyc01g008940.2.1"	374
"Solyc01g008960.3.1"	8747
"Solyc01g008970.4.1"	1806
"Solyc01g008980.3.1"	4214
"Solyc01g008990.4.1"	6614
"Solyc01g009000.3.1"	1330
"Solyc01g009010.3.1"	6289
"Solyc01g009020.5.1"	2497
"Solyc01g009030.5.1"	13388
"Solyc01g009050.3.1"	18739
"Solyc01g009060.3.1"	7274
"Solyc01g009070.3.1"	6890
"Solyc01g009080.5.1"	3047
"Solyc01g009090.3.1"	13710
"Solyc01g009100.5.1"	3284
"Solyc01g009120.3.1"	19818
"Solyc01g009140.1.1"	762
"Solyc01g009145.2.1"	2965
"Solyc01g009160.2.1"	1149
"Solyc01g009170.4.1"	2493
"Solyc01g009180.4.1"	6092
"Solyc01g009190.3.1"	2587
"Solyc01g009210.2.1"	480
"Solyc01g009220.3.1"	1676
"Solyc01g009230.4.1"	8853
"Solyc01g009240.4.1"	4300
"Solyc01g009245.1.1"	1842
"Solyc01g009250.3.1"	729
"Solyc01g009260.1.1"	1415
"Solyc01g009270.1.1"	1421
"Solyc01g009280.4.1"	17819
"Solyc01g009290.5.1"	10683
"Solyc01g009300.3.1"	7910
"Solyc01g009305.1.1"	467
"Solyc01g163000.1.1"	485
"Solyc01g009310.3.1"	9285
"Solyc01g009330.1.1"	1280
"Solyc01g009335.2.1"	773
"Solyc01g009340.5.1"	3989
"Solyc01g009350.2.1"	1032
"Solyc01g009360.1.1"	827
"Solyc01g009370.2.1"	6431
"Solyc01g009380.3.1"	19448
"Solyc01g009390.4.1"	6356
"Solyc01g009400.3.1"	2753
"Solyc01g009410.4.1"	3590
"Solyc01g009420.5.1"	4974
"Solyc01g009430.3.1"	1700
"Solyc01g009440.3.1"	632
"Solyc01g009443.2.1"	5169
"Solyc01g163030.1.1"	1034
"Solyc01g009447.1.1"	2349
"Solyc01g009470.2.1"	4087
"Solyc01g009480.5.1"	3486
"Solyc01g163020.1.1"	442
"Solyc01g009490.1.1"	434
"Solyc01g009500.4.1"	3926
"Solyc01g009505.1.1"	2882
"Solyc01g009510.2.1"	5687
"Solyc01g009520.4.1"	3348
"Solyc01g009530.1.1"	1256
"Solyc01g009540.1.1"	287
"Solyc01g163040.1.1"	13834
"Solyc01g009550.1.1"	263
"Solyc01g009565.1.1"	1058
"Solyc01g009580.2.1"	1785
"Solyc01g009590.3.1"	1274
"Solyc01g009600.5.1"	4631
"Solyc01g009610.3.1"	4423
"Solyc01g009620.3.1"	9720
"Solyc01g009630.3.1"	8893
"Solyc01g009640.4.1"	3962
"Solyc01g009650.1.1"	1556
"Solyc01g009660.3.1"	2469
"Solyc01g009670.5.1"	6379
"Solyc01g009690.3.1"	2597
"Solyc01g009700.3.1"	2291
"Solyc01g009705.1.1"	233
"Solyc01g009710.1.1"	341
"Solyc01g009720.2.1"	1336
"Solyc01g009730.4.1"	4755
"Solyc01g009735.1.1"	2400
"Solyc01g009740.4.1"	6438
"Solyc01g009750.3.1"	4414
"Solyc01g009760.3.1"	2412
"Solyc01g009770.3.1"	3153
"Solyc01g009780.3.1"	3662
"Solyc01g009790.1.1"	161
"Solyc01g009795.1.1"	1459
"Solyc01g009810.3.1"	3262
"Solyc01g009820.5.1"	6867
"Solyc01g009830.3.1"	4318
"Solyc01g009840.3.1"	1564
"Solyc01g009850.5.1"	6638
"Solyc01g009860.3.1"	2015
"Solyc01g009870.3.1"	4236
"Solyc01g009880.2.1"	2142
"Solyc01g009890.1.1"	392
"Solyc01g009900.3.1"	474
"Solyc01g009910.1.1"	362
"Solyc01g009920.3.1"	5228
"Solyc01g009930.3.1"	2299
"Solyc01g009935.2.1"	449
"Solyc01g161860.1.1"	2520
"Solyc01g009940.1.1"	3138
"Solyc01g009960.4.1"	1494
"Solyc01g009970.3.1"	3961
"Solyc01g009990.3.1"	4014
"Solyc01g010000.3.1"	3611
"Solyc01g010020.3.1"	1028
"Solyc01g010030.3.1"	10715
"Solyc01g010050.3.1"	3634
"Solyc01g010060.2.1"	701
"Solyc01g010080.3.1"	10193
"Solyc01g150108.1.1"	906
"Solyc01g150109.2.1"	3298
"Solyc04g071390.2.1"	2109
"Solyc00g144470.2.1"	727
"Solyc01g010130.4.1"	4497
"Solyc01g010140.1.1"	1788
"Solyc01g160090.1.1"	320
"Solyc01g010150.3.1"	3766
"Solyc01g010160.3.1"	533
"Solyc01g010170.2.1"	573
"Solyc01g010180.3.1"	1172
"Solyc01g010210.1.1"	557
"Solyc01g010215.1.1"	986
"Solyc01g010230.2.1"	662
"Solyc01g010240.3.1"	2595
"Solyc01g010250.4.1"	3409
"Solyc01g010260.3.1"	2197
"Solyc01g010270.3.1"	3019
"Solyc01g010280.3.1"	1560
"Solyc01g010290.4.1"	4491
"Solyc01g010310.4.1"	3661
"Solyc01g010315.2.1"	2345
"Solyc01g010350.5.1"	4329
"Solyc01g010360.3.1"	3247
"Solyc01g010365.1.1"	1093
"Solyc01g010370.3.1"	5745
"Solyc01g010390.3.1"	7015
"Solyc01g010400.1.1"	1325
"Solyc01g010410.3.1"	2348
"Solyc01g010430.4.1"	3525
"Solyc01g010440.5.1"	5411
"Solyc01g010470.2.1"	2939
"Solyc01g010480.3.1"	3484
"Solyc01g010490.5.1"	2235
"Solyc01g150111.1.1"	3649
"Solyc01g010500.3.1"	4020
"Solyc01g010510.4.1"	1798
"Solyc01g010520.3.1"	7573
"Solyc01g010530.1.1"	1469
"Solyc01g010540.3.1"	2811
"Solyc01g010550.1.1"	684
"Solyc01g010570.5.1"	4700
"Solyc01g010580.3.1"	2926
"Solyc01g010590.2.1"	5777
"Solyc01g010600.4.1"	3384
"Solyc01g010640.3.1"	952
"Solyc01g010650.3.1"	5611
"Solyc01g010660.3.1"	6630
"Solyc01g010670.3.1"	1335
"Solyc01g163050.1.1"	3684
"Solyc01g010690.1.1"	1517
"Solyc01g010700.3.1"	4717
"Solyc01g010710.5.1"	5839
"Solyc01g010720.4.1"	12219
"Solyc01g010740.5.1"	3972
"Solyc01g010750.4.1"	5163
"Solyc01g160310.1.1"	1181
"Solyc01g010760.3.1"	4096
"Solyc01g010770.4.1"	2150
"Solyc01g010780.4.1"	6458
"Solyc01g010820.3.1"	7323
"Solyc01g010830.4.1"	8383
"Solyc01g160170.1.1"	290
"Solyc01g010840.1.1"	233
"Solyc01g010860.3.1"	4414
"Solyc01g010870.3.1"	7134
"Solyc01g010880.3.1"	5216
"Solyc01g010890.4.1"	4952
"Solyc01g010900.3.1"	5040
"Solyc01g160180.1.1"	443
"Solyc01g010910.2.1"	3218
"Solyc01g010920.2.1"	1104
"Solyc01g010930.5.1"	23620
"Solyc01g010940.3.1"	5629
"Solyc01g010950.3.1"	12404
"Solyc01g010960.3.1"	359
"Solyc01g010970.3.1"	4026
"Solyc01g010990.3.1"	1555
"Solyc01g011000.3.1"	3157
"Solyc01g011020.2.1"	158
"Solyc01g011030.3.1"	1237
"Solyc01g011040.3.1"	6933
"Solyc01g011050.3.1"	2096
"Solyc01g011060.1.1"	335
"Solyc01g011070.1.1"	170
"Solyc01g011090.4.1"	12284
"Solyc01g011100.2.1"	15592
"Solyc01g011105.1.1"	1710
"Solyc01g011110.1.1"	197
"Solyc01g011115.1.1"	1180
"Solyc01g011150.2.1"	556
"Solyc01g162810.1.1"	713
"Solyc01g162800.1.1"	251
"Solyc01g011117.1.1"	1357
"Solyc01g011170.1.1"	4810
"Solyc01g150113.1.1"	3661
"Solyc01g011200.3.1"	1192
"Solyc01g011220.3.1"	2070
"Solyc01g011230.3.1"	1760
"Solyc01g011260.1.1"	695
"Solyc01g162840.1.1"	630
"Solyc01g011273.1.1"	587
"Solyc01g011277.1.1"	2492
"Solyc01g011300.1.1"	539
"Solyc01g011310.3.1"	5530
"Solyc01g162860.1.1"	677
"Solyc01g011330.3.1"	2000
"Solyc01g150114.2.1"	7604
"Solyc01g011340.3.1"	6374
"Solyc01g011350.3.1"	10662
"Solyc01g163190.1.1"	2423
"Solyc01g011390.2.1"	845
"Solyc01g011413.1.1"	3016
"Solyc01g011417.1.1"	2557
"Solyc01g011430.4.1"	2431
"Solyc01g011435.1.1"	916
"Solyc01g011460.3.1"	1647
"Solyc01g011465.1.1"	10634
"Solyc01g162920.1.1"	2010
"Solyc01g162910.1.1"	394
"Solyc01g011470.1.1"	281
"Solyc01g011480.1.1"	257
"Solyc01g011490.1.1"	900
"Solyc01g163230.1.1"	327
"Solyc01g011495.1.1"	1260
"Solyc01g011500.1.1"	197
"Solyc01g011510.4.1"	11098
"Solyc01g011520.2.1"	935
"Solyc01g011530.1.1"	946
"Solyc01g011540.1.1"	381
"Solyc01g012540.1.1"	182
"Solyc01g012550.1.1"	293
"Solyc01g012560.1.1"	158
"Solyc01g012580.1.1"	366
"Solyc01g012590.1.1"	1741
"Solyc01g012610.1.1"	209
"Solyc01g012650.1.1"	492
"Solyc01g012670.3.1"	949
"Solyc01g012680.1.1"	209
"Solyc01g162930.1.1"	842
"Solyc01g162940.1.1"	243
"Solyc01g012690.1.1"	1004
"Solyc01g012700.4.1"	4453
"Solyc01g012720.1.1"	194
"Solyc01g160660.1.1"	7879
"Solyc01g012730.1.1"	209
"Solyc01g012740.1.1"	867
"Solyc01g162950.1.1"	652
"Solyc01g012760.1.1"	3556
"Solyc01g013760.1.1"	369
"Solyc01g013780.1.1"	287
"Solyc01g013790.1.1"	269
"Solyc01g013810.1.1"	209
"Solyc01g013820.1.1"	326
"Solyc01g013840.1.1"	347
"Solyc01g013850.1.1"	856
"Solyc01g013860.1.1"	269
"Solyc01g013870.1.1"	236
"Solyc01g013880.1.1"	704
"Solyc01g160200.1.1"	1933
"Solyc01g013883.2.1"	8398
"Solyc01g013887.1.1"	919
"Solyc01g013890.3.1"	11395
"Solyc01g013910.1.1"	1886
"Solyc01g160670.1.1"	513
"Solyc01g013920.1.1"	839
"Solyc01g013930.1.1"	197
"Solyc01g160680.1.1"	462
"Solyc01g013970.1.1"	257
"Solyc01g013975.1.1"	9466
"Solyc01g013980.1.1"	211
"Solyc01g160690.1.1"	642
"Solyc01g013985.1.1"	798
"Solyc01g013990.1.1"	931
"Solyc01g013995.2.1"	1514
"Solyc01g014000.1.1"	510
"Solyc01g014010.1.1"	275
"Solyc01g160210.1.1"	939
"Solyc01g160700.1.1"	487
"Solyc01g014020.1.1"	1377
"Solyc01g014050.1.1"	328
"Solyc01g162960.1.1"	1075
"Solyc01g014060.3.1"	933
"Solyc01g014065.2.1"	2003
"Solyc01g014070.1.1"	905
"Solyc01g162970.1.1"	721
"Solyc01g014090.1.1"	1000
"Solyc01g014100.3.1"	738
"Solyc01g162980.1.1"	224
"Solyc01g014105.1.1"	3321
"Solyc01g014130.3.1"	561
"Solyc01g014140.3.1"	518
"Solyc01g014150.1.1"	1156
"Solyc01g014160.1.1"	2227
"Solyc01g014170.1.1"	170
"Solyc01g160380.1.1"	2705
"Solyc01g014210.1.1"	1402
"Solyc01g014220.3.1"	3026
"Solyc01g014240.1.1"	248
"Solyc01g014260.1.1"	220
"Solyc01g014270.3.1"	4512
"Solyc01g014275.1.1"	3099
"Solyc01g044374.2.1"	706
"Solyc01g014300.1.1"	611
"Solyc01g160710.1.1"	1850
"Solyc01g014315.1.1"	859
"Solyc01g014320.4.1"	1095
"Solyc01g014340.2.1"	342
"Solyc01g014350.1.1"	354
"Solyc01g014355.1.1"	20456
"Solyc01g014360.1.1"	923
"Solyc01g014367.1.1"	1119
"Solyc01g014370.2.1"	1018
"Solyc01g014373.1.1"	2616
"Solyc01g160720.1.1"	341
"Solyc01g014390.3.1"	2510
"Solyc01g160730.1.1"	760
"Solyc01g014410.1.1"	239
"Solyc01g014420.1.1"	1040
"Solyc01g014430.1.1"	381
"Solyc01g014450.1.1"	624
"Solyc01g014470.1.1"	431
"Solyc01g014480.3.1"	3333
"Solyc01g014490.4.1"	15995
"Solyc01g014520.1.1"	1286
"Solyc01g014530.2.1"	1292
"Solyc01g014534.2.1"	580
"Solyc01g150000.3.1"	5956
"Solyc01g150003.2.1"	428
"Solyc01g160740.1.1"	460
"Solyc01g014540.3.1"	335
"Solyc01g014550.3.1"	1360
"Solyc01g014560.4.1"	1336
"Solyc01g014561.2.1"	2181
"Solyc01g014562.2.1"	392
"Solyc01g160750.1.1"	7887
"Solyc01g014566.2.1"	2950
"Solyc01g160770.1.1"	1972
"Solyc01g014620.1.1"	374
"Solyc01g014623.2.1"	292
"Solyc01g160760.1.1"	441
"Solyc01g014640.1.1"	356
"Solyc01g014647.2.1"	266
"Solyc01g014650.1.1"	260
"Solyc01g014655.2.1"	360
"Solyc01g014660.1.1"	781
"Solyc01g014680.1.1"	179
"Solyc01g014690.2.1"	527
"Solyc01g014700.2.1"	1099
"Solyc01g160790.1.1"	386
"Solyc01g160800.1.1"	11862
"Solyc01g014710.1.1"	377
"Solyc01g160780.1.1"	339
"Solyc01g014720.3.1"	524
"Solyc01g014730.2.1"	1878
"Solyc01g014740.1.1"	266
"Solyc01g160810.1.1"	558
"Solyc01g014760.1.1"	272
"Solyc01g160010.1.1"	3131
"Solyc01g160820.1.1"	2824
"Solyc01g014800.1.1"	287
"Solyc01g160830.1.1"	1644
"Solyc01g014820.2.1"	917
"Solyc01g014830.1.1"	509
"Solyc01g014840.3.1"	5745
"Solyc01g014850.4.1"	733
"Solyc01g014910.2.1"	2535
"Solyc01g160840.1.1"	10731
"Solyc01g160850.1.1"	395
"Solyc01g160860.1.1"	10523
"Solyc01g014930.3.1"	625
"Solyc01g014940.2.1"	1175
"Solyc01g014960.1.1"	2619
"Solyc01g160870.1.1"	1365
"Solyc01g014970.1.1"	1362
"Solyc01g160880.1.1"	652
"Solyc01g160890.1.1"	2941
"Solyc01g014980.4.1"	840
"Solyc01g014990.3.1"	702
"Solyc01g015000.3.1"	3798
"Solyc01g015010.1.1"	173
"Solyc01g015020.4.1"	2366
"Solyc01g160900.1.1"	324
"Solyc01g015030.1.1"	2559
"Solyc01g015035.1.1"	699
"Solyc01g015050.1.1"	284
"Solyc01g015060.1.1"	463
"Solyc01g015080.3.1"	2545
"Solyc01g150118.1.1"	4881
"Solyc01g015130.1.1"	374
"Solyc01g160910.1.1"	410
"Solyc01g160920.1.1"	315
"Solyc01g160930.1.1"	202
"Solyc01g160940.1.1"	1459
"Solyc01g160950.1.1"	2235
"Solyc01g015180.1.1"	224
"Solyc01g160960.1.1"	708
"Solyc01g015200.1.1"	921
"Solyc01g015210.1.1"	1327
"Solyc01g160970.1.1"	278
"Solyc01g160980.1.1"	196
"Solyc01g162990.1.1"	886
"Solyc01g015250.1.1"	380
"Solyc01g160990.1.1"	389
"Solyc01g034040.2.1"	553
"Solyc01g015280.1.1"	149
"Solyc01g015290.1.1"	380
"Solyc01g161000.1.1"	323
"Solyc01g160220.1.1"	738
"Solyc01g015297.1.1"	2485
"Solyc01g016300.1.1"	1235
"Solyc01g160020.1.1"	260
"Solyc01g016350.1.1"	893
"Solyc01g016355.1.1"	902
"Solyc01g016370.3.1"	1941
"Solyc01g161010.1.1"	952
"Solyc01g016380.4.1"	1728
"Solyc01g016390.4.1"	2403
"Solyc01g016400.1.1"	2069
"Solyc01g016414.1.1"	6645
"Solyc01g016430.1.1"	341
"Solyc01g016450.1.1"	206
"Solyc01g161020.1.1"	750
"Solyc01g161030.1.1"	415
"Solyc01g016460.4.1"	1310
"Solyc01g161040.1.1"	3969
"Solyc01g016470.3.1"	1026
"Solyc01g161060.1.1"	9482
"Solyc01g161050.1.1"	558
"Solyc01g161070.1.1"	1077
"Solyc01g016540.4.1"	7132
"Solyc01g016520.1.1"	149
"Solyc01g016530.1.1"	711
"Solyc01g016580.1.1"	170
"Solyc01g016590.1.1"	167
"Solyc01g016600.2.1"	540
"Solyc01g016605.1.1"	504
"Solyc01g016630.1.1"	599
"Solyc01g161080.1.1"	1161
"Solyc01g161090.1.1"	498
"Solyc01g016640.3.1"	707
"Solyc01g016660.1.1"	380
"Solyc01g016665.1.1"	3057
"Solyc01g016680.3.1"	1067
"Solyc01g161160.1.1"	551
"Solyc01g161170.1.1"	842
"Solyc01g161180.1.1"	642
"Solyc01g161110.1.1"	369
"Solyc01g161120.1.1"	897
"Solyc01g161100.1.1"	393
"Solyc01g161130.1.1"	500
"Solyc01g161140.1.1"	2522
"Solyc01g016690.1.1"	287
"Solyc01g161150.1.1"	5744
"Solyc01g016700.3.1"	398
"Solyc01g161190.1.1"	430
"Solyc01g161200.1.1"	2286
"Solyc01g161220.1.1"	341
"Solyc01g161230.1.1"	400
"Solyc01g161210.1.1"	302
"Solyc01g016720.2.1"	278
"Solyc01g161250.1.1"	2034
"Solyc01g161240.1.1"	448
"Solyc01g160390.1.1"	902
"Solyc01g016760.1.1"	455
"Solyc01g016770.1.1"	167
"Solyc01g016780.1.1"	191
"Solyc01g161260.1.1"	1019
"Solyc01g016790.1.1"	2568
"Solyc01g016800.2.1"	1908
"Solyc01g016830.1.1"	167
"Solyc01g016840.1.1"	392
"Solyc01g016870.1.1"	287
"Solyc01g016880.1.1"	311
"Solyc01g016890.1.1"	689
"Solyc01g161270.1.1"	573
"Solyc01g161280.1.1"	913
"Solyc01g016900.1.1"	868
"Solyc01g016910.1.1"	176
"Solyc01g016920.2.1"	260
"Solyc01g016930.1.1"	347
"Solyc01g016960.1.1"	1129
"Solyc01g016970.2.1"	385
"Solyc01g016980.1.1"	716
"Solyc01g161300.1.1"	415
"Solyc01g150121.2.1"	1377
"Solyc01g017020.1.1"	549
"Solyc01g161290.1.1"	3894
"Solyc01g017030.1.1"	4305
"Solyc01g161320.1.1"	1051
"Solyc01g161330.1.1"	374
"Solyc01g017040.1.1"	536
"Solyc01g161310.1.1"	996
"Solyc01g017050.1.1"	317
"Solyc01g017060.3.1"	751
"Solyc01g017070.1.1"	582
"Solyc01g017080.2.1"	923
"Solyc01g017085.2.1"	796
"Solyc01g017090.2.1"	667
"Solyc01g017100.2.1"	501
"Solyc01g017110.3.1"	2350
"Solyc01g017120.1.1"	290
"Solyc01g017130.1.1"	230
"Solyc01g017140.1.1"	2113
"Solyc01g017145.2.1"	335
"Solyc01g017150.1.1"	164
"Solyc01g017160.2.1"	157
"Solyc01g017170.1.1"	1026
"Solyc01g017180.3.1"	272
"Solyc01g017210.1.1"	173
"Solyc01g017220.2.1"	291
"Solyc01g017230.2.1"	859
"Solyc01g017240.1.1"	356
"Solyc01g017250.1.1"	1121
"Solyc01g017260.1.1"	611
"Solyc01g017280.1.1"	503
"Solyc01g017290.1.1"	350
"Solyc01g017300.2.1"	1617
"Solyc01g017320.1.1"	206
"Solyc01g017330.3.1"	506
"Solyc01g017370.2.1"	1328
"Solyc01g017380.1.1"	257
"Solyc01g017390.1.1"	185
"Solyc01g017410.3.1"	1274
"Solyc01g017420.1.1"	1998
"Solyc01g017430.1.1"	329
"Solyc01g017440.1.1"	882
"Solyc01g017450.1.1"	467
"Solyc01g017460.3.1"	155
"Solyc01g017470.3.1"	425
"Solyc01g017480.1.1"	428
"Solyc01g017510.1.1"	1341
"Solyc01g017520.1.1"	485
"Solyc01g017530.1.1"	660
"Solyc01g161340.1.1"	645
"Solyc01g017600.4.1"	2116
"Solyc01g017610.1.1"	2219
"Solyc01g017620.1.1"	233
"Solyc01g161360.1.1"	984
"Solyc01g017640.3.1"	1585
"Solyc01g017670.2.1"	1710
"Solyc01g017690.1.1"	293
"Solyc01g017700.1.1"	224
"Solyc01g017720.2.1"	1045
"Solyc01g160400.1.1"	698
"Solyc01g017740.3.1"	293
"Solyc01g161370.1.1"	1050
"Solyc01g017750.1.1"	3289
"Solyc01g017790.3.1"	4630
"Solyc01g150122.1.1"	3533
"Solyc01g017795.1.1"	18366
"Solyc01g150123.2.1"	4074
"Solyc01g017820.3.1"	161
"Solyc01g017825.1.1"	1063
"Solyc01g017860.3.1"	3594
"Solyc01g017870.2.1"	989
"Solyc01g161380.1.1"	375
"Solyc01g160030.1.1"	582
"Solyc01g161390.1.1"	680
"Solyc01g017960.1.1"	2559
"Solyc01g017970.1.1"	2576
"Solyc01g018010.2.1"	419
"Solyc01g018015.1.1"	2793
"Solyc01g018020.3.1"	6023
"Solyc01g018025.2.1"	284
"Solyc01g161400.1.1"	1017
"Solyc01g018040.1.1"	566
"Solyc01g161420.1.1"	1713
"Solyc01g161410.1.1"	665
"Solyc01g161430.1.1"	545
"Solyc01g161440.1.1"	711
"Solyc01g161450.1.1"	539
"Solyc01g018070.3.1"	4313
"Solyc01g018100.1.1"	197
"Solyc01g019100.1.1"	215
"Solyc01g161460.1.1"	305
"Solyc01g020100.3.1"	275
"Solyc01g020110.2.1"	1194
"Solyc01g020113.1.1"	3476
"Solyc01g020117.2.1"	695
"Solyc01g020120.4.1"	394
"Solyc01g020130.3.1"	1308
"Solyc01g020150.4.1"	5352
"Solyc01g020160.1.1"	2632
"Solyc01g160230.1.1"	1016
"Solyc01g020170.2.1"	1957
"Solyc01g020180.1.1"	1308
"Solyc01g020190.2.1"	541
"Solyc01g020220.3.1"	9171
"Solyc01g161470.1.1"	694
"Solyc01g161480.1.1"	1365
"Solyc01g161500.1.1"	409
"Solyc01g161490.1.1"	585
"Solyc01g161510.1.1"	342
"Solyc01g160040.1.1"	395
"Solyc01g020245.1.1"	531
"Solyc01g150124.1.1"	895
"Solyc01g020290.1.1"	164
"Solyc01g020300.4.1"	280
"Solyc01g161520.1.1"	329
"Solyc01g020320.3.1"	781
"Solyc01g020323.1.1"	1552
"Solyc01g020327.1.1"	1560
"Solyc01g020340.2.1"	3857
"Solyc01g020343.1.1"	384
"Solyc01g020347.1.1"	611
"Solyc01g020350.1.1"	155
"Solyc01g020357.1.1"	3212
"Solyc01g020360.1.1"	179
"Solyc01g020370.2.1"	10887
"Solyc01g161530.1.1"	8734
"Solyc01g150125.2.1"	3054
"Solyc01g160050.1.1"	2321
"Solyc01g161540.1.1"	337
"Solyc01g161550.1.1"	376
"Solyc01g150126.1.1"	4179
"Solyc01g161560.1.1"	422
"Solyc01g020401.2.1"	461
"Solyc01g150127.1.1"	1151
"Solyc01g161580.1.1"	1935
"Solyc01g161570.1.1"	414
"Solyc01g020408.2.1"	405
"Solyc01g161590.1.1"	330
"Solyc01g020440.3.1"	14026
"Solyc01g150128.1.1"	1747
"Solyc01g161600.1.1"	256
"Solyc01g020450.1.1"	215
"Solyc01g020460.3.1"	3374
"Solyc01g020470.3.1"	430
"Solyc01g020480.1.1"	1728
"Solyc01g161610.1.1"	1174
"Solyc01g020500.2.1"	1560
"Solyc01g020510.1.1"	260
"Solyc01g020520.4.1"	21262
"Solyc01g161630.1.1"	679
"Solyc01g161620.1.1"	934
"Solyc01g161640.1.1"	453
"Solyc01g161650.1.1"	1664
"Solyc01g020521.1.1"	1208
"Solyc01g020522.1.1"	3386
"Solyc01g020524.1.1"	1452
"Solyc01g020526.2.1"	3901
"Solyc01g020570.3.1"	404
"Solyc01g020575.1.1"	331
"Solyc01g161660.1.1"	508
"Solyc01g161670.1.1"	560
"Solyc01g021600.5.1"	849
"Solyc01g021610.1.1"	884
"Solyc01g021620.3.1"	331
"Solyc01g161680.1.1"	531
"Solyc01g160240.1.1"	1929
"Solyc01g161690.1.1"	805
"Solyc01g021640.3.1"	26582
"Solyc01g021680.1.1"	197
"Solyc01g021690.1.1"	398
"Solyc01g021700.3.1"	1947
"Solyc01g161700.1.1"	337
"Solyc01g021720.1.1"	260
"Solyc01g021730.2.1"	1065
"Solyc01g021740.1.1"	353
"Solyc01g022740.3.1"	5647
"Solyc01g022750.3.1"	6441
"Solyc01g022760.1.1"	790
"Solyc01g022780.1.1"	729
"Solyc01g022785.1.1"	18504
"Solyc01g033990.1.1"	556
"Solyc01g161710.1.1"	309
"Solyc01g033995.1.1"	3640
"Solyc01g034010.2.1"	1435
"Solyc01g161720.1.1"	778
"Solyc01g034020.3.1"	12044
"Solyc01g160250.1.1"	2524
"Solyc01g161730.1.1"	291
"Solyc01g161740.1.1"	876
"Solyc01g034050.1.1"	748
"Solyc01g034070.2.1"	535
"Solyc01g161750.1.1"	315
"Solyc01g034080.1.1"	1412
"Solyc01g034140.1.1"	335
"Solyc01g034150.5.1"	18386
